id,sentimen,tweet,emoticon_score,ortografi,exclamation,lexicon_score,jj,neg,lexicon_pos_score,lexicon_neg_score
878,1,bucin loving with my whole heart cemburu ba emotxtawa suka protes ngambekan suka peluk peluk cium cium xoxo kangen sangat chat kangen,1,0.05714285714285714,0,-1,0,0,1,2
879,0,siang bodoh cafe tempat hari lewatin pulang sore museum macan kirain mah lempar kolor kantor kostan pacar emotxtawa ku dodong,1,0.0,0,-2,1,0,0,2
880,1,acuh orang komentar team t team penuh member sinar depan jeikeitei kuat tangguh penuh warna percaya kelak team t kembang dukung anggota team kompak,0,0.0425531914893617,1,4,3,0,6,2
881,1,sayang sangat iya habis nemu jaemin coba jaemin tidak rekrut tidak nikmat senyum indah cia,0,0.06896551724137931,0,1,1,2,2,1
882,1,emotxtawa oke sep,1,0.0,0,1,0,0,1,0
883,1,alhamdulilah nasi uduk menu sarap mantap,0,0.0,0,2,0,0,2,0
884,0,pelit amad bir teman jam perak emotxtawa,1,0.0,0,-1,0,0,0,1
885,0,hai mbak mulut bau kantor office boy bahasa inggris mantapsangat inovasi mampu bahasa,0,0.0,1,0,1,0,1,1
886,0,helat asi games gelar agustus 2018 gema netizen khusuk main tagar politik sukseskanasiangames-sukseskanasiangames018,0,0.038461538461538464,0,-1,0,0,0,1
887,0,iya sadar tidak butuh sadar mana pergi pergi cari butuh,0,0.0,0,1,0,1,2,1
888,0,hati geb jakarta keras       tas didpn ye okrt digempet orang bis,0,0.0,0,-1,2,0,0,1
889,1,cinta negeri pemuda mengobankan tempur mati mati medan perang cinta bangsa sedia lepas senjata henti tempur,0,0.0,0,1,0,0,2,1
890,0,norak tbtb jadi norak sangat keponya cici norak masang nama cowok bio opi he,0,0.0,1,-3,0,0,0,3
891,1,aamiin mokasih iya enak selamat ulang da ade sukses,2,0.06666666666666667,0,4,2,0,4,0
892,1,oke terima kasih der info tadu brusn diselengrakn pokok luarbiasa cont,1,0.0,0,2,0,0,2,0
893,1,tunggu iya bukber sd smp teman seru asik tidak greget kecuali anak emotxtawa finya cepat kilat nomor bacod mandiri iya bilang tidak iya bilang oke,1,0.07692307692307693,0,4,0,2,4,0
894,0,leher kecengklak tidak enak yah  ,0,0.0,0,-1,0,1,0,1
895,0,minggu kemarin sebal eh hri tambah janji jam 10 eh jek antri nang bri iki piye to ku kesel deeh,0,0.03571428571428571,0,-1,0,0,0,1
896,1,enak bin bakso makan bakso pedas sangat enak kali iya,0,0.0,0,3,0,0,3,0
897,1,hapy bday adik ku sayang pelita jaya bogor,0,0.0,0,1,0,0,1,0
898,0,sih jadi bikin bong nyinyir habis gubernur indonesia ehujung ujung kerja gubernur usut tuntas,0,0.0,0,-1,0,0,0,1
899,0,life style ubah gaya hidup pola makan utama santai jalan bunuh sadar konyol mayoritas tidak peduli sakit desperate salah genetik faktor x,0,0.03225806451612903,0,1,1,1,4,3
900,1,seru yah film man of steel hihi ,0,0.0,0,1,0,0,1,0
901,1,ceri teman teman sangat mengasikkan keluargabaru salam kayuh sepeda republiksepeda mtb indo bikestable gowesnusantara gowes holic,0,0.05263157894736842,0,0,1,0,0,0
902,1,nasip adek tidak niat daftar poltekkes pergi pas tes ngasal isi gada harap masuk situ ujung ujung terima cmn jurus sehat lingkung bidan,1,0.0,0,2,0,1,2,0
903,1,ayo siap berihtikaf malam tiga mudah mndpt malam 1000 ketemu penuh maghfiroh,0,0.034482758620689655,0,0,2,0,1,1
904,0,bah emak-emak milf siap jelek tertawa,0,0.0,0,0,0,0,1,1
905,0,sengaja hilang dar cari tahu hilang tidak cari ganti,0,0.0,0,-1,0,2,1,2
906,0,jebak betmen jebak kotor kucing ups jebak arindra tertawa sial salah bicara,0,0.0,0,-4,1,0,1,5
907,0,mon maap party pooper cuma fakultas disebrang jalan rektorat mas nafas hti tulung ciduk bu tengs,0,0.03571428571428571,0,0,0,0,0,0
908,1,selesai operasi alhamdulilah lancar rs mitra keluarga kelapa gading others,0,0.0,0,3,1,0,3,0
909,0,rt besar cermin mampu abai asa asa yan tidak asa hampa marah,0,0.05263157894736842,0,-1,1,1,0,1
910,0,ramai sexual harassment gara-gara via vallen profesional kontra via kontra nonton 13 reason why sih mana cerita kmn-kmn mnta tolong orang orang nganggep sepele telek,0,0.0,0,0,2,0,3,3
911,0,pln kusut pakai mati lampu keyzak castle  http t co hesprzpigp,0,0.0625,0,-2,0,0,0,2
912,1,hm si cantik twiter iya emotxtawa,1,0.0,0,1,0,0,1,0
913,1,my baby anak mamih cantik iaaojam engkau tinggal mamih iya sayang mamih kering tanpa love you rien ku sayang,0,0.0,0,2,0,0,4,2
914,0,dear jadi mohon kai ambil tindak jasa kakak gambir semarang semarang gambir memohin sangat bapak tunggu bawah ijin tumpang turun 1,0,0.047619047619047616,0,0,0,0,0,0
915,1,rt dominikuswira gila fast furious 6 keren habis,0,0.06666666666666667,0,1,1,0,1,0
916,1,have a bagus day pagi to rt selamat pagi,1,0.0,1,2,1,0,2,0
917,1,cinta cinta ali baring tidur ganti rasulullah saw kasur nabi kelompok orang kumpul bunuh rasulullah saw tewas kasur,0,0.0,1,2,0,0,2,0
918,1,rambut kering ngembang ikal naturally parah sangat pakai hair dryer kasi treatment keratin hasil bikin tekstur rambut bagus rapih,0,0.0,0,-1,3,0,1,2
919,0,tidak butuh template kak orang iya tidak jwab order tanggal 28 mei lho brgnya,0,0.0,0,0,0,2,0,0
920,1,jamaah masjid al tsar nasi tumpeng ayam matang aji tafsir masjid al tsar aju aya aya wae ramadhan berkah,0,0.0,0,1,1,0,1,0
921,1,kece        ,0,0.0,0,1,0,0,1,0
922,0,rs ku lekas sehat mas bicara bicara ku canggung chat laki laki tua 10 kabar si mas masuk iccu ku kaget kabar berita dadak drop,0,0.022727272727272728,0,0,3,0,1,1
923,1,tft temans temans seru tertawa,0,0.0,0,2,0,0,2,0
924,0,web permata krg profesional program cashback iorb token pln klik informasi masuk program paket kuota data piye iki,0,0.0,0,1,1,0,1,0
925,0,emotxtawa pikir sedih palsu b emotxtawa,2,0.0,0,-2,0,0,0,2
926,0,malam cuekin kaya mah,1,0.0,0,-2,1,0,0,2
927,1,mobilelegendsbangbangid main brawl langsung chang e pimpin top kildengan mvp hero ggwp hero normal server top top hero mage role suka hero tang suka skil-skil nya loh buflagi deh,0,0.09433962264150944,0,2,0,0,2,0
928,1,sangat senang,0,0.0,0,1,0,0,1,0
929,1,tft nur indah emotxtawa senang,2,0.0,0,2,0,0,2,0
930,1,cerita kemarin tidak tarawih masjid tidak konsen sangat posisi sial tidak posisi solat shaf mas pakai sarung sarung nya nyeplak pantat pas sangat ketat sial tertawa solat syit,0,0.0,0,1,4,3,3,2
931,0,lokasi segara ana tutup mangrove siang sekolah kerendem air laut anak anak sekolah pulang copot sepatu miris ngeliatnya nampar pribadi,0,0.0,0,-2,0,0,0,2
932,1,emotxtawa semangat cepat wisuda,1,0.0,0,2,1,0,2,0
933,0,maksud pks orang muslim tinggal tidak shalattin beda politik islam politik baginda nabi ajar pantas pks partai dakwah,0,0.6274509803921569,0,-1,0,1,0,1
934,0,gilir rumah macet  ,0,0.0,0,-1,1,0,0,1
935,0,suka munafik lihat aktivitas tidak nyapa duluan,-1,0.0,0,0,1,1,1,1
936,0,pesan masuk sexual harrasement sih tidak bilang budaya paham patriark nya tidak coba laku saudari teman pacar semangat gita via,0,0.0,0,0,1,2,1,1
937,0,oalah pacar kirain tante tua tampang,-1,0.0,0,-1,1,0,0,1
938,1,tidak langsung asa cinta amat sayang nyaman tenang hati,0,0.0,0,4,0,1,4,0
939,1,terima kasih orang a tidak teman puitis,0,0.0,0,1,1,1,2,1
940,1,11 temu si mantan pas wgl pertama tidak bikin tweetnya bilang makas kayak tidak erti nempel iya deh aku suka jadi,0,0.0,0,2,2,2,2,0
941,1,senyum media murah bangun hubung kintamani photography savana vsco balicili balitrip baligasm bal travelling kintamani bal indonesia,0,0.0,0,1,1,0,1,0
942,0,nyadar warga aceh kena dirisendiri salah jabat atur kabur duluan korban rakyat jelata pakai kelinci coba cui kasihan deh,0,0.0,1,-3,2,0,0,3
943,0,orang tepat belakang selang kalah suka posisi iya suka belakang tatap cinta belakang,0,0.0,0,2,0,0,3,1
944,0,lhahkok gtu dpet duit tidak ngerjain kerja orang pc situ kah tidak enak ketua pc nya mentang digituin iya sabar ra senyumin,0,0.0,0,-1,1,2,0,1
945,1,papa lihat duduk panggung pelamin lela anggap ganti papa lun senyum bahagia,0,0.0,0,2,0,0,2,0
946,1,selamat sore dunia     ,0,0.0,0,1,0,0,1,0
947,1,countdown to libur lebaran kayak mesti unduh drama lebaran yakaan tidak puasa yakaan tidak nonton adegan lucu drama korya yakaan,0,0.0,0,1,0,2,2,1
948,0,parah sangat macet nya sumpah tol kota http t co achldmjgha,-1,0.0,0,-2,1,0,0,2
949,0,kaya nyaleg korupsi m inget nyolong ampli mushola banding tidak harga ampli korupsi taufik curi ampli harga tidak bakar hid,0,0.08695652173913043,0,-2,1,2,0,2
950,1,puncak spiritual orang asa malu hadap allah swt orang untung orang ukur balikpapan,0,0.038461538461538464,0,3,1,0,3,0
951,1,tuli pandai dengar,0,0.0,0,1,0,0,1,0
952,0,cari  sok deh,0,0.0,0,0,0,1,1,1
953,1,nemuin baca bikin tertawa paragraf aduh suka sangat tulis,0,0.0,1,1,0,0,2,1
954,1,neng obat bandung konsulen sharing becanda bal konsulen nunduk senyum kecut,0,0.0,0,-1,0,0,0,1
955,0,puasa pagi kesana kemari mmbawa alamat eh ayuting-ayuting kaleenggk ding siang tetangga sbelah goreng telur yah bau smpe idung emotxtangis s piye sih mbak,-1,0.0,0,0,0,0,0,0
956,0,iya ah serius tidak sangat man engak rtnursapitri becek mana becek ,-1,0.0,1,0,1,1,1,1
957,0,bimbing rupa rupa macam bimbing 1 bikin grup bimbing 2 gapernah ngadain bimbing 3 h 2 progresa tidak baca coret dengar simpul 5 bilang dateline skripsi minggu,0,0.022727272727272728,1,0,0,1,0,0
958,1,asa baca fanfict chaebol heolini indonesia beneran lho orang hidup nonton cerita drama korea simak mari,0,0.0,0,1,0,0,1,0
959,1,sang cipta unjung wukir mahendraku,0,0.0,0,0,0,0,0,0
960,1,terkadang duduk menung butuh bareng yakamu sintasriwahyuni 01,0,0.0,0,0,0,0,0,0
961,0,artikel tidak puas bikin deskripsi hujat hujat,0,0.0,0,-3,2,1,0,3
962,1,selamat pagi selamat aktivitas guy s,1,0.0,0,2,1,0,2,0
963,0,tengsin adik putus dngan salah,-1,0.0,0,-1,1,0,0,1
964,0,cumbu keras ibukota jakartaya   aduh,0,0.0,0,-1,0,0,0,1
965,0,ganda kandang  rama bola jelek,-1,0.0,0,-3,0,0,0,3
966,0,hilangin sifat gengsi tidak ujungnua bikin lelah tidak pandang lenih rendah buruk banding orang tidak habis nurutin orang coba nerima kurang baik lebih,0,0.0,0,-6,3,3,0,6
967,0,nungu panjang rey,-1,0.0,0,0,0,0,0,0
968,1,anyong namja romantis idam sangat perhati pasti sayang bosan lucu suka kasih peluk ajah deh selamat pilih,0,0.0,2,6,2,0,7,1
969,0,ig line kasih line tidak playstorenya biar paket ig line mobile legend,0,0.0,0,0,0,1,0,0
970,1,sukses dandim16-dandim161 tts tugas mulia brsama rakyat hasil nambah maju desa sukses babinsa selamat tugas mulia kian kuat tni brsama rakyat jaya nkri,0,0.0,0,8,2,0,8,0
971,1,urus orang kali harap biar malak tertawa,0,0.0,0,2,1,0,2,0
972,1,co kualitas smart a doctor muda handsome sopan abdi tuk profesi keren habis deh top,0,0.0,0,3,0,0,3,0
973,1,cinta sejati cinta utama peluk cium temu cinta sejati utama abdi kasih sayang perhati,0,0.0,0,8,0,0,8,0
974,0,tidak ajar anak seko cebong beda mrk anak cebong orang iya anak katak,0,0.0,0,-2,0,1,0,2
975,0,bego hukum tembak tidak tidak bela sibangsat cabul kabur bela jjt orang tolol tidak berani waras pikir jawab,0,0.0,1,-5,0,3,2,7
976,0,parah sangat layan busway tidak muas antri shelter paser ijam,-1,0.0,0,-2,0,1,0,2
977,1,apan heh cipok oke deh sayong tertawa,0,0.0,0,2,0,0,2,0
978,1,selamat buka puasa a pipis alhamdu lilah,0,0.0,0,2,2,0,2,0
979,0,iya susah cari iya,0,0.0,0,-1,1,0,0,1
980,1,selamat lomba krar,0,0.0,0,1,0,0,1,0
981,0,serius lho 5ri rahayu seriuz,0,0.0,1,0,1,0,1,1
982,1,kembang teknologi tidak habis deh manusia terus inovasi teknologi koneksi internet positif bantu mudah kerja manusia,0,0.0,0,2,0,1,2,0
983,1,ngejalanin usaha lika liku uni konsumen prinsip penuhin minta i wildo it aneh,0,0.03125,0,-1,1,0,0,1
984,1,fisik tidak cinta cinta tidak,0,0.0,0,-1,0,2,0,1
985,1,alhamdulillah bahagia mkin aktif nak bmonthdedek nazhiaputriadhitya sehatterussayang cintaudek,0,0.0,0,3,2,0,3,0
986,1,teman beda genarasi asiknya tua asa muda muda ajar bahas serius teman asik honorindonesia honorjs kadang mrnghadapi sifat kekanak kana,0,0.0,0,3,3,0,5,2
987,0,aduh badan sakit sakit stngah-stngah siksa,-1,0.0,0,-4,1,1,0,4
988,1,telkomsel cepat gila ampe loadingnya gakeliatan,0,0.0,0,1,1,0,1,0
989,0,main iya opoy ndud 3 ganguin that s true parah ung tidak an,2,0.0,0,-1,0,1,0,1
990,0,he kakak ajar kasihan deh lho,0,0.0,1,-1,0,0,0,1
991,1,c kak selamat sore ajak nonton bareng film  308   tayang juni,0,0.0,0,1,1,0,1,0
992,0,sibuk masingmasing tidak iya,0,0.0,0,-1,0,1,0,1
993,0,kasihan nungu yah result a,0,0.0,0,-1,0,0,0,1
994,0,tidak enak rnya sakit diterapy enak sakit gigi sakit hati emotxtangis c,-1,0.0,0,-3,3,1,1,4
995,1,4 syukur sangat temu partner program selenggara laz ymfi karantina hafiz quran suasana iftar sahur senang cerita seru karantina program radio mari syukur,0,0.06382978723404255,0,5,0,0,5,0
996,0,peras kangen capai kesal senang galau iri males,-1,0.0,0,-4,0,0,1,5
997,1,yah pingin si laudya duda anak 1 cewek duda sayang deh fokus fight tetep semangat putus tetap tua death sana,0,0.0,0,1,1,0,2,1
998,0,isuara 5 harap suara dewan dukung bubar kpk bubar dpr,0,0.08333333333333333,2,1,0,0,1,0
999,0,yeh sonya kacau kandang h bareng tapir macan monkey emotxtawa mana,2,0.0,0,-1,0,0,0,1
1000,0,iya dm twitter lewat sebenernya hapus foto konser sue tidak jelpi nyuruh tutup sih bodoh sih,0,0.027777777777777776,0,-2,1,1,0,2
1001,0,email traveloka telfon calcenter cuma 1 kali tidak faedah nyepam facebook penuh maki garuda eh malemnya deh masuk transfer wqwq gantung maskapai kayak soale sodaraku referensi,0,0.0,0,-2,2,1,0,2
1002,1,10 im yoona cantik sangat buset talented bagus personality kesayanganqu pokok cinta mati sangat yoona,0,0.0,0,2,0,0,3,1
1003,0,menit terima bm,0,0.0,0,0,0,0,0,0
1004,0,cewek salut sangat via vallen cewek tindak leceh aib tidak orang berani thats why sangat emosi baca komen hujat cewek kuat jatuh so sad,0,0.0,2,-5,2,1,2,7
1005,1,iri cie hilman bin jaket ciyeh enak sangat iya cowok,1,0.0,0,0,0,0,1,1
1006,0,cewek tidak suka dikasarin dibohongin dicuekin didatengin pas butuh,1,0.0,0,0,2,1,1,1
1007,0,hp mati,0,0.0,0,-1,0,0,0,1
1008,0,sekian kali complain via socmed balas template tidak solusi sop nya,0,0.037037037037037035,0,0,2,1,1,1
1009,1,halo sayang siang yasemangat kerja lupa makan makan bawain capek istirahat sebentar kerja me love you so much,0,0.0,1,4,0,1,5,1
1010,1,ye ful apnlg kembang jeruk tertawa puasa kembang jeruk yeh emotxtawa alhmdulilah kuat,1,0.0,0,4,1,0,4,0
1011,1,alhamdulillah point pelan pelan rangkak matursuwun jaga trend positif jalan berangkat away hati hati jalan sarewa psim psimday,0,0.0,0,2,0,0,4,2
1012,0,ingus meler batuk kering pala pusing tidak tahan,0,0.0,0,-1,0,1,1,2
1013,0,sok sangat deh tertawa tertawa tidak mapin aph coba orang emotxtawa,1,0.0,0,1,0,1,2,1
1014,1,moga dorong niat semai cinta rumah rumah allah hantar bahagia hakiki allah subhanahu ta ala,0,0.0,0,6,1,0,6,0
1015,0,ubah biasa berat mesti kuat kuatin tidak ubah yaudahlah nyerah tidak rubah,0,0.0,0,0,1,2,1,1
1016,0,wel common logic indonesia perempuan salah coba nggk bla bla bla salah laku korban logcial fallacy,0,0.0,0,-3,2,0,0,3
1017,0,seram mulut tangan iya jaga neng,0,0.0,0,-1,0,0,0,1
1018,1,aci dipangilnya victoria dipangil elizabeth selamat ulang victoria,1,0.0,0,1,1,0,1,0
1019,0,siang tidak angetin basi deh oaja o mati ketemu oaja p,-1,0.0,0,-1,0,1,1,2
1020,0,sial  cewek cam aura om om nya cewek pis om pis v ,-1,0.0,1,-1,0,0,0,1
1021,1,alu buat tertawa terima kasih sayang    ,0,0.0,0,3,0,0,3,0
1022,1,sahabat telinga dengar tangan tolong hati paham 5 selamat sahabat internasional,0,0.0,0,3,1,0,3,0
1023,1,malam semangat iya jaga sehat iya ,0,0.0,0,2,0,0,2,0
1024,0,sampah made in jerman oke positif thnkng indonesia bikin bus tongtong ganti scania suka tidak korupsi ajasih,0,0.0,0,2,2,1,3,1
1025,0,dengar suara bom guntur geledek petir gunung letus dengar suara tangis tidak buat,0,0.0,0,-1,0,1,0,1
1026,1,alhamdulillah yallah kasih kode mah ngode spesifik langsung tag pancing,0,0.0,0,0,1,0,2,2
1027,1,jadi pngilan syang nya lucu deh huahua,0,0.0,0,1,0,0,1,0
1028,0,budaya cari baca iya kali,1,0.0,0,0,0,0,0,0
1029,1,nikmat nya denger suara raisa  http t co sgiooignqy,0,0.0,0,1,0,0,1,0
1030,1,semangat puasa turun allah semangat malam lailatu qadar biar semangat ibadah soswitnya allah baik allah nikmat tuhan mana dusta,0,0.0,0,7,0,0,7,0
1031,0,bikin baris sakit hati tidak jatah jkw gubernur dki presiden tuju bentuk opini publik kalah pilpres salam 2 periode,0,0.06451612903225806,0,-1,1,1,1,2
1032,0,heran rkhup bicara sembarang kayak rancang bicara sembarang deh tidak timbang libat anggota ancang suka hati rkuhp mnguntungkan drimu heran betah makan gaji haram,0,0.045454545454545456,0,-1,2,1,2,3
1033,1,baik sembari nikmat hidang performance oppa-oppa ganteng ayo tepuk tangan riah,0,0.0,0,4,1,0,4,0
1034,1,sungguh cinta sejati orang sadar dekat orang kimiawi engkau suka dekat tuhan jadi percik percik reaksi kimia,0,0.0,0,3,0,0,3,0
1035,1,puasa 2017 jepang ku masak buka makan indonesia hasil imam pakistan bbrpa jamaah nambah sahur,0,0.0,0,0,0,0,0,0
1036,0,benci sangat macet        ,0,0.0,1,-2,1,0,0,2
1037,0,geli ketimbang sexual harassment timpa via vallen politis amp partai politik manfaat panggung tunjuk dalih bela korban hilihkinthil,0,0.0,0,-3,1,0,0,3
1038,0,ngantuk tidak tidur mana lumayan sebal,1,0.0,0,-1,0,1,0,1
1039,0,ras banding lurus govlonya anti pancasila banyak govlok ras ganti presiden silah dukung anti pancasila negara hias rasisme kegovlokan mongotidak,0,0.0,0,2,2,1,2,0
1040,0,tertawa ekonomi sulit belagu        kawasan elit langsung pakai genset tertawa bayar,0,0.0,0,1,2,0,2,1
1041,0,mah nyengir stay emot sih sat us kaya tidak happy sat bahagia,-1,0.0,0,-1,1,1,1,2
1042,0,suara handphone bunyi ulang kali rusak suasana,0,0.0,1,-1,1,0,0,1
1043,1,bahagia birth day muhammad yazid husain ar rozi happybirthday mybaby,0,0.0,0,1,0,0,1,0
1044,0,oke emosi bnr-bnr kaya iya alah tidak control emosi ,0,0.0,0,0,1,1,2,2
1045,1,mulus bodynya,0,0.0,0,1,1,0,1,0
1046,1,aamiin mari tunai mari shalat keringetnya bikin sehat om,1,0.0,1,2,1,0,2,0
1047,1,bahagia kenal iya milikin he,1,0.0,1,1,1,0,1,0
1048,0,hari coba transfer atm bbri a c bri bbmr lha gagal atm bri telo malu iya satelit malu sangat jelas nya,0,0.13513513513513514,0,-2,2,0,0,2
1049,0,iya alah orang tengkar private message ampun dach baca dach aib nya,0,0.0,0,-2,0,0,0,2
1050,1,anak sd tidak pakai buku tulis sampul coklat binder file keren tidak repot sampul sampul bas buku,0,0.0,0,1,0,2,1,0
1051,1,10 ramadhan 1 malam sangat mulia ribu selamat lailatul qadar orang iman sangat rindu datang mu,0,0.0,0,2,0,0,2,0
1052,0,sial awas depresi aneh tidak sih menang iya aneh iya,-1,0.0,0,-4,3,1,1,5
1053,1,pulang jember mcd donat donat kopi kopi nelongso jang jang mi setan how fast my lil town grow tidak sense nya pas pulang kampung kecuali to meet some old friends family,0,0.0,0,0,1,0,1,1
1054,1,partner bobo wktu bal spesial bentuk rumah gazebo kolam renang pojok tertawa spesial sangat iya bicara bicara seka,0,0.0,1,3,2,0,3,0
1055,0,emotxtawa wahyu setan alloh,1,0.1,0,0,1,0,1,1
1056,1,tiga puluh pilih 300 orang daftar iya tidak asa bangga workshop ajar fajar arcana agus noor seno gumira ajidarma workshopcerpenkompas-workshopcerpenkompas015 tsygmc foto,0,0.023255813953488372,0,0,0,1,1,1
1057,0,ah,0,0.0,0,0,0,0,0,0
1058,1,nek sinh mas drumer kui iya cinta indah nomor kenang tidak lupa mention wae cur,0,0.0,0,2,0,1,2,0
1059,0,ember ngasitau orang suka brusaha ngomporin suka duhpadahal balas mah situ masuk penjara kali sbagai otak curi hp teman choir,0,0.0,0,-1,0,0,2,3
1060,1,sulah ku dari jujur cinta sengaja bungkus amarah hasil kalah kali jatuh cinta senyum izin pinjam,0,0.0,0,3,1,0,4,1
1061,1,tahu papa gagal anak senyum wisuda sarjana papa orang diri tepuk tangan untuk,0,0.0,0,1,1,0,1,0
1062,0,bagos pecaat sayang anak apa mesti langgeng trah turun apa mesti korban sayang anak sayang anak,0,0.0,2,3,0,0,3,0
1063,1,done suami biar rajin ajar masak sa ae ah bicara bicara tengkyubosadhe khadut besok iya emotxtawa a,1,0.043478260869565216,1,2,0,0,2,0
1064,0,semen indonesia nambang lho rembang usaha lokasi 200 meter areal tambang semen tidak protes tahun pas semen protes,0,0.0,0,1,0,1,1,0
1065,1,he semangat kuli ah iya iya haduh  rt owh da libur,-1,0.0,0,-1,0,0,1,2
1066,1,kisah ku tubuh selimut putih abu sadar cinta hampir,0,0.0,0,1,0,0,1,0
1067,1,yuta sayang yuta ketemu yuta kangen pokok yuta bikin beli stufstuftentang nonton konser emotxtawa w,1,0.0,1,0,0,0,1,1
1068,1,iya adik tertawa lucu judul p tayang kak rt cinta mie t,0,0.0,0,3,0,0,3,0
1069,1,goyang si cowok asyik sangat sumpah suka lihat goyang,0,0.0,0,2,0,0,2,0
1070,1,alhamdulilah selamat buka puasa mnjalankan,0,0.0,0,3,1,0,3,0
1071,1,   ,1,0.0,0,0,0,0,0,0
1072,1,nikmat sejuk pagi tani cangkir kopi,0,0.0,0,1,0,0,1,0
1073,1,bilang kmu guru jiwa ibu lelaki tidak coba iya materi tidak kagum senyum billang allhmdulillah anak pengaruh positif,0,0.0,0,0,1,2,2,2
1074,1,asli keren novita,0,0.0,0,2,1,0,2,0
1075,1,tuhan terima kasih sempat nafas     selamat pagi,0,0.0,0,2,1,0,2,0
1076,1,ku syukur detik lewat pait manis asam cerita 2018 step baik hidup moga aamiin,0,0.024390243902439025,0,5,1,0,5,0
1077,1,tbh jatuh cinta someone dar bcs my heart beats faster when i thing of her tak beritahu,0,0.0,0,1,0,1,1,0
